TRANSACTION_ID,CUSTOMER_ID,MERCHANT_ID,TRANSACTION_DATE,TRANSACTION_TYPE,AMOUNT,TRANSACTION_STATUS,TRANSACTION_ADDRESS,TRANSACTION_CITY,TRANSACTION_REGION,CHANNEL,TRANSACTION_DEVICE,FRAUD_FLAG,FIRST_NAME,LAST_NAME,DOB,EMAIL,PHONE_NUMBER,ADDRESS,REGION,CITY,ACCOUNT_STATUS,ACCOUNT_TYPE,DATE_CREATED,MERCHANT_NAME,MERCHANT_TYPE,MERCHANT_ADDRESS,MERCHANT_REGION,MERCHANT_CITY,MERCHANT_CATEGORY,FLAG_ID,FLAG_TYPE,FLAG_REASON,FLAG_DATE,RESOLVED,tx_hour,tx_day,tx_dayofweek,tx_month,time_since_last_tx,cust_tx_count,cust_avg_AMOUNT,cust_std_AMOUNT,cust_total_AMOUNT,cust_unique_merchants,AMOUNT_to_cust_avg,AMOUNT_zscore,merchant_tx_volume,merchant_avg_AMOUNT,merchant_fraud_rate,num_unique_merchants,cust_merchant_tx_count,high_value_flag,low_value_flag
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
48,4,5,2023-07-08 11:30:00,Credit,600.0,Completed,"98 Deansgate, Manchester, M3 2QX",Manchester,Greater Manchester,Online,Mobile,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,ASDA Manchester,Retail,"55 Piccadilly Gardens, Manchester, M1 1AA",Greater Manchester,Manchester,Groceries,48,Payment Gateway Exploit,2023-08-01 09:15:00.000,Exploit of a known vulnerability in the payment gateway used for fraudulent transactions.,False,11,8,5,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,1.0778443094409984,0.43720272751410677,144,498.3333333333333,0.6666666666666666,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,75.66666666666667,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
27,4,16,2023-07-11 15:10:00,Credit,420.0,Completed,"123 King Street, Manchester, M1 6JQ",Manchester,Greater Manchester,Online,Laptop,True,Marta,Kowalska,1970-01-01,marta.kowalska@email.com,+44 7911 112233,"654 Deansgate, Manchester, M3 2QX",Greater Manchester,Manchester,Active,Savings,2023-04-12 15:00:00,River Island Manchester,Retail,"22 New Cathedral Street, Manchester, M4 3AX",Greater Manchester,Manchester,Clothing,27,Bot-driven Fraud,2023-07-11 10:40:00.000,Bots attempted to use multiple stolen payment details for fraudulent transactions.,True,15,11,1,7,0.0,144,556.6666666666666,99.1149646813044,80160.0,3,0.7544910166086988,-1.378870140621412,144,276.6666666666667,0.3333333333333333,3,48,0,0
